id,created_at,text
1062039817981112321,Mon Nov 12 17:49:59 +0000 2018,@eduandradef Siempre es un placer tuitear con usted jovenazo. Abrazo bro.
1062039804689440769,Mon Nov 12 17:49:55 +0000 2018,No hay mejor placer que ir a una boda y emborracharte con tu pareja
1062039686653321216,Mon Nov 12 17:49:27 +0000 2018,"Sí, dar placer sexual es depinga, pero se imaginan dar y recibir energía incómoda y rara en todas las interacciones sociales?"
1062039458860675073,Mon Nov 12 17:48:33 +0000 2018,"Estar donde queres estar por placer, no por costumbre 😗"
1062039424022822912,Mon Nov 12 17:48:25 +0000 2018,El placer de andar en tanga y remera grande(si es de hombre mejor) por toda la casa !!
1062039410617782272,Mon Nov 12 17:48:21 +0000 2018,Es lindo saber que ya no te leo más a escondidas... Es un placer el interactuar contigo sensual Mujer
1062039260893716482,Mon Nov 12 17:47:46 +0000 2018,el placer de llegar a casa y sacarme las medias no lo puedo explicar
1062039163191607296,Mon Nov 12 17:47:22 +0000 2018,@__brisaaaaa Jajajajaja puse así para más placer nomás
1062039099941576709,Mon Nov 12 17:47:07 +0000 2018,Me desperte hace menos de 1h y ya estoy llorando. Un placer vivir aca ehh
1062039050247385089,Mon Nov 12 17:46:55 +0000 2018,"@ShooterPUBG Un placer matar con esa, jajaja.  👀"
1062038591658954759,Mon Nov 12 17:45:06 +0000 2018,@SerpxntJJ También es un placer conocerte.
1062038588618145792,Mon Nov 12 17:45:05 +0000 2018,"@PastorCashLuna @CasaDeDios @RudyGracia Como quiera estar allí,ese día y tener el placer de conocerlos pastor,Dios los bendiga grandemente"
1062038475552317440,Mon Nov 12 17:44:38 +0000 2018,@manfresco_ Siempre es un placer servirle a la comunidad
1062038289010573315,Mon Nov 12 17:43:54 +0000 2018,@cromxtic Me genera mucho placer que no se vuelque agua para los costados ????????
1062038282308063233,Mon Nov 12 17:43:52 +0000 2018,@lcvelymagicloak ¡Igualmente! Es un placer. ~
1062038117400698880,Mon Nov 12 17:43:13 +0000 2018,"@brckensovl Niccolo, bonito nombre. Es un placer conocerte, a pesar de las circunstancias. ¿Qué tal te encuentras? ¿Cómo ha ido el viaje?"
1062038006692044800,Mon Nov 12 17:42:47 +0000 2018,Que hermoso tener miedo y no saber a qué
1062037960441290752,Mon Nov 12 17:42:36 +0000 2018,Que sentido tiene estar vivo si no tienes el Placer de Vivir...
1062037884247654400,Mon Nov 12 17:42:17 +0000 2018,"@justbxred ¿ese es tu apellido? yo soy aidan, es un placer. aunque creo que me suenas de alguna noche."
1062037844410150912,Mon Nov 12 17:42:08 +0000 2018,"Que placer rendir, aprobar, llegar a tu casa con calor, bañarte y acostarte 😌"
1062037698683301888,Mon Nov 12 17:41:33 +0000 2018,"Que placer fue bailar una zamba con mi compa ayer, despues de tanto tiempo 👏👏💃💃"
1062037631704485894,Mon Nov 12 17:41:17 +0000 2018,Que placer no trabajar un lunes
1062037553837211649,Mon Nov 12 17:40:59 +0000 2018,"Fue un placer volver a verte, volver a hablarte y eso que juré no hacerlo más"
1062037513160871942,Mon Nov 12 17:40:49 +0000 2018,"Este mundo, eternamente imperfecto, imagen imperfecta de una eterna contradicción, me parece un placer embriagado de su imperfecto soñador"
1062037488728977408,Mon Nov 12 17:40:43 +0000 2018,"Qué placer volver a escuchar al señor @hexonbarre, para mí uno de los pocos periodista que sabe y está preparado."
1062037486367584263,Mon Nov 12 17:40:43 +0000 2018,Me llena de placer ver cómo los de mi grupo piden algo y nadie les pasa TODO VUELVE HILESSS BESOS AILEN
1062037474560667651,Mon Nov 12 17:40:40 +0000 2018,"@lustofmyclaws -Es un placer Amanda.  Yo soy Zack , Zack Striffe .  Añadió mientras ofrecía su mano derecha a la morena."
