id,created_at,text
1062083864934445058,Mon Nov 12 20:45:00 +0000 2018,@AnaLi67647596 @condor1881 @sagom_maria @jenarovillamil Mejor que meta las nalgas en agua fría porque ni con pomada se curan del ardor 🤣🤣🤣🤣🤣
1062072146120327169,Mon Nov 12 19:58:26 +0000 2018,Un día eres joven y al otro quisieras que tu pomada de árnica oliera a Dior.
1062070103188082690,Mon Nov 12 19:50:19 +0000 2018,@Frojasmos Sin de una brutalidad tal que confunden la  💩 con la pomada.Dirías que hasta la instrucción les quedo grande
1062049708359778305,Mon Nov 12 18:29:17 +0000 2018,@goymar_23 @palanteTuiter Justo después venía un anuncio de pomada para las cervicales
1062049395674365953,Mon Nov 12 18:28:02 +0000 2018,"@Donvix @dparamooficial @PPmerino @roblesmaloof @andreslajous ""Zijes ardido pomte pomAda""  No habrá otra respuesta"
1062048989606948867,Mon Nov 12 18:26:25 +0000 2018,@akashalov Haremos banquete en casa pq desde allá celebraremos y q los fifis se pongan su pomada pq la van a necesitar 😂😂😂
1062047071509889024,Mon Nov 12 18:18:48 +0000 2018,"@Liova37 @tuititeando @MaggieCows @005Morgana @Pablo_Iglesias_ Disminuye esto, tontalaba y que te den pomada.  Bruj@"
1062045290839109638,Mon Nov 12 18:11:43 +0000 2018,#AyudaloAGuille910 no sabe fanta q el destino ya está escrito q empieze a comprar pomada para la cola
1062044407120191488,Mon Nov 12 18:08:13 +0000 2018,"@robmarcogliese Rober te ahorraste unos mangos, la pomada y el dolor de cola del viaje. Mirá el vaso medio lleno"
1062035938501636096,Mon Nov 12 17:34:34 +0000 2018,"Pomada con diclofenaco, aspirina, paracetamol y canabis 100% natural.... Jaja oilo!.... Y tu estómago así de por que tengo gastritis"
1062034098775117826,Mon Nov 12 17:27:15 +0000 2018,"Estoy en la farmacia con la cartera bajo el brazo como una buena señora mayor, esperando a comprar pomada como una BUENA SEÑORA MAYOR"
1062032046007242752,Mon Nov 12 17:19:06 +0000 2018,@mp4rdo Ponte pomada
1062030831714254848,Mon Nov 12 17:14:16 +0000 2018,Puede mi hermana tomarse el biberón y no la pomada del culo
1062029916563103750,Mon Nov 12 17:10:38 +0000 2018,"«Almohada aquí», «pomada hombro», «té manzanilla»."
1062028101541081089,Mon Nov 12 17:03:25 +0000 2018,"@semidios Pomada de veneno de abeja o de víbora, seguro."
1062023529472778244,Mon Nov 12 16:45:15 +0000 2018,No saben ni lo que es el pie de atleta pero andan vendiendo una pomada naturista con penicilina para prevenirlo y curarlo 🤦🏾‍♂️
1062014111469449217,Mon Nov 12 16:07:50 +0000 2018,@GeorgeCaldera14 Le recomiendo pomada Dr. Selby. De lo mejor para las colas paspadas...
