id,created_at,text
1061962902746394624,Mon Nov 12 12:44:20 +0000 2018,"Cuando el sexo y el corazon laten al unisono, es posible llegar al extasis 😏❤️"
1061962698265640960,Mon Nov 12 12:43:32 +0000 2018,@LeoMoraRadio @sintonia_azul Con el corazón en la mano.....y luego un éxtasis
1061957736815038464,Mon Nov 12 12:23:49 +0000 2018,"@Sangarccs @GenPenaloza Porque POR LA PLATA BAILA EL MONO, y que decir del éxtasis que genera el poder en una mente retorcida...."
1061957446795780097,Mon Nov 12 12:22:40 +0000 2018,@muchodeportecom Con el penalti de Nono llegó el extasís!!!
1061951739253927936,Mon Nov 12 11:59:59 +0000 2018,@AnimaDiLupo___ El extasis pleno.
1061945734688374784,Mon Nov 12 11:36:07 +0000 2018,hay éxtasis es una costa solitaria
1061945066183426048,Mon Nov 12 11:33:28 +0000 2018,@JesusGarSan Es el éxtasis de la termodinámica
1061936290214617088,Mon Nov 12 10:58:36 +0000 2018,"EXTASIS DIGITAL YA ESTA EN ACCIÓN! 105.9,en cadena y por mi app.eo master"
1061936103245144064,Mon Nov 12 10:57:51 +0000 2018,Vuestra oración es vuestro templo invisible. Y vuestra visita a él no tiene otro objeto que el éxtasis y la dulce comunión. ~ Khalil Gibran
1061933575132594177,Mon Nov 12 10:47:48 +0000 2018,@SrtaDesquiciada Estoy en éxtasis.
1061916806565122048,Mon Nov 12 09:41:10 +0000 2018,Magnética 107.1 FM transmitiendo ahora Extasis - Otto Cesana Orchestra
1061916300748996608,Mon Nov 12 09:39:10 +0000 2018,Bueno BUENO Tyler ha subido un concierto que es oro puro y yo aquí en éxtasis doblando ropa
1061911354108452866,Mon Nov 12 09:19:30 +0000 2018,"Hay que hacerle una estatua al que metió las 3 o 4 tortas de fuegos artificiales en la sur, que extasis amigo"
1061871126920548352,Mon Nov 12 06:39:39 +0000 2018,@RockstarDelMal Hola Extasis del mal 🤟🏻
1061860707669606401,Mon Nov 12 05:58:15 +0000 2018,@MayraGEP E e e e éxtasis jajajaja
1061855930495709189,Mon Nov 12 05:39:16 +0000 2018,Éxtasis extano éxtasis extano
1061855524130603013,Mon Nov 12 05:37:39 +0000 2018,"Hoy escuché la canción de Extasis y todo el día he traído la parte de: “Se arma luego luego loca, estás con el rey de la roca.”😂"
1061850826661158913,Mon Nov 12 05:18:59 +0000 2018,@dulce_extasis Eres lo mejor que me pudo pasar en esta vida
1061850460850507777,Mon Nov 12 05:17:32 +0000 2018,@dulce_extasis te amo mucho mas
1061849783655108608,Mon Nov 12 05:14:51 +0000 2018,@dulce_extasis Yo quisiera ser tu enfermero asi como tu la has hecho conmigo
1061845538847539201,Mon Nov 12 04:57:59 +0000 2018,"Ombe y como podía faltar la camisa raya’, eso ya es el extasis!! JAJAJA"
1061844597259661312,Mon Nov 12 04:54:14 +0000 2018,Sigo en extasis Bohemian Rhapsody 😍 te amo por siempre Freddie fucking Mercury.  Perdón por ser la cagona que cantó toda la película 🌚
1061838354734637056,Mon Nov 12 04:29:26 +0000 2018,"@JoseDhali por todos los cielos cabrón, tu voz a sido éxtasis puro para mis oídos. 🤩"
1061835703976366081,Mon Nov 12 04:18:54 +0000 2018,@lucy_90mar Tenía un amigo con una voz de pito bien aguda. Si lo escucharas el efecto en ti no sería de extasis sino de risa 😂
1061830617904701440,Mon Nov 12 03:58:41 +0000 2018,La comprensión es una forma de éxtasis.
