id,created_at,text
1062073210588590081,Mon Nov 12 20:02:40 +0000 2018,@sunc0ast Si le quitaran esa super deuda que tiene ya tendrías tu viagra jaja
1062072994510659584,Mon Nov 12 20:01:48 +0000 2018,@walrusbolsa Joder walrus solo me traes noticias malas. Necesito viagra.
1062072636308484097,Mon Nov 12 20:00:23 +0000 2018,Tengo que confesar que el día que vi su cara le di viagra al tiempo para que se parara🤫
1062072288407945219,Mon Nov 12 19:59:00 +0000 2018,iba a particular y de la nada escucho un “me metí viagra y no me paso nada” POR FAVOR QUE TENGO QUE ESCUCHAR
1062070413457534976,Mon Nov 12 19:51:33 +0000 2018,@DonMitxel_VI La viagra no le ha sentado bien...
1062066200740618242,Mon Nov 12 19:34:49 +0000 2018,Viste cuando abrís un cajón buscando cinta adhesiva y encontras una caja de viagra vacío. Bueno así. Quien me mandaaaaa jajajaja
1062061887649710080,Mon Nov 12 19:17:40 +0000 2018,Siempre que llovió paró.....  Cuando usó viagra también......
1062055799466405890,Mon Nov 12 18:53:29 +0000 2018,@EFEnoticias Confuso tiene el coco tanto viagra este vargasllosa
1062053060237778946,Mon Nov 12 18:42:36 +0000 2018,@wajih_sani ViagrA has no substitute
1062045848790618112,Mon Nov 12 18:13:56 +0000 2018,@canalN_ El Viagra le está secando los sesos.
1062043438156267520,Mon Nov 12 18:04:22 +0000 2018,Sabían que existe un viagra natural? Yo no tenía ni idea me acabo de enterar
1062034918555955201,Mon Nov 12 17:30:30 +0000 2018,@AlaaNVieytes Se ve que ayer no tomaron Viagra y la tuvieron dormida todo el partido 🤭🤣
1062029458855604224,Mon Nov 12 17:08:49 +0000 2018,@IreneJardi @CarreraMujer el proximo año q contengan viagra y espuma de afeitar para q te afeites el xoxete 😊
1062027045063086082,Mon Nov 12 16:59:13 +0000 2018,"@shivala85 @rdjstyle Ruben hace mucho que tira de viagra (gastó muchos cartuchos en disparar al aire). Con la pastillita, puede con todo..."
1062025141385920515,Mon Nov 12 16:51:39 +0000 2018,@alvarosarco El viagra ya lec quemo sus neuronas...VIEJO PAPORRETERO ❗❗❗🤮
1062024793384456192,Mon Nov 12 16:50:16 +0000 2018,Por que me mandan correos de #Viagra ?? me conocen algo o me dicen al tanteo ??? jaja Mi virilidad estúpidas !!
1062016869421465600,Mon Nov 12 16:18:47 +0000 2018,@repollo_17 Postillas. Y perdiste la oportunidad de hacer el chiste de la viagra.
1062015774792052736,Mon Nov 12 16:14:26 +0000 2018,Tomando viagra antes de los 18.
1062015738620399626,Mon Nov 12 16:14:18 +0000 2018,@sedlr_ operación Viagra
1062014697967415296,Mon Nov 12 16:10:09 +0000 2018,"@DemonsToDiamond me paro re duro gracias al chontaduro, es severo viagra pa q"
1062014351505272834,Mon Nov 12 16:08:47 +0000 2018,"@publico_es @ListaSuso @tableroglobal @patricialopezl Contra la inhibición eréctil, Viagra Premium de Campuchea"
1062011633038487552,Mon Nov 12 15:57:59 +0000 2018,@rialjorge Cada día está más GAGA...el viejo...te está matando el viagra....
1062011565321400320,Mon Nov 12 15:57:43 +0000 2018,"@HoracioPagani El Viagra te hizo mal neurologicamente, o gallardo te dejo la cola muy ardida, no se que cosa te hizo peor ridiculo"
1062008973560307712,Mon Nov 12 15:47:25 +0000 2018,"@Nek0rl En la vida real, despertaria del coma En el sueño, me tomaria viagra y empezaria a darle ""cariño"" a todas hasta quedar exhaustos"
1062005784849121280,Mon Nov 12 15:34:44 +0000 2018,@Reporte_Futbol Ya le está pegando mal el Viagra...
1062005318480248837,Mon Nov 12 15:32:53 +0000 2018,@Reporte_Futbol @PonzioLeonardo jajajaja afloja con el viagra salame
1062002225520803840,Mon Nov 12 15:20:36 +0000 2018,@rialjorge @argecono Larga el viagra @rialjorge ...te esta afectando mal.. .
1061995732687839232,Mon Nov 12 14:54:48 +0000 2018,@Reporte_Futbol @MilloUnidos Esta viejo esta mas empapado con Viagra que no le deja pensar nada. Además siempre fue un boludo ilustre.
1061995583920132096,Mon Nov 12 14:54:12 +0000 2018,@HoracioPagani Cerra el orto viejo catador de viagra.
1061995579121811456,Mon Nov 12 14:54:11 +0000 2018,@Susanadleon No mija! Para eso existe las amigas de doña Viagra.....
1061992927503757314,Mon Nov 12 14:43:39 +0000 2018,Me dijeron  *Sos un Viagra natural* #Piropazo 💗💗👊
1061992883388059648,Mon Nov 12 14:43:28 +0000 2018,"@omisuarez Larga el viagra que te va a dar un bobazo ,abandonico"
1061975256888500225,Mon Nov 12 13:33:26 +0000 2018,@_kidlitro tu a esa edad ya usabas viagra
1061970217285402624,Mon Nov 12 13:13:24 +0000 2018,@Winston_Dunhill Habría que revisar los efectos secundarios de la combinación de viagra con otras sustancias.
1061964228259729408,Mon Nov 12 12:49:37 +0000 2018,"El pelado de Departamento Contralor de DPPJ Personas Jurídicas La Plata es Viagra visual. Loado seas, recambio de personal."
1061944361561346048,Mon Nov 12 11:30:40 +0000 2018,@CapoPocho @RaterOck Si lo hace feliz..yo uso Viagra.... Conforme??? Vaya a descansar...
1061920467257307136,Mon Nov 12 09:55:43 +0000 2018,@mikegalsworthy 'Venezuela Viagra'?
1061894699622035456,Mon Nov 12 08:13:20 +0000 2018,@R3publicaviva3 @rosariomama2000 Coño y 4 cajas de Viagra
