id,created_at,text
1062013448622653440,Mon Nov 12 16:05:12 +0000 2018,q necesidad de grabar las pastis la keta el lsd toda la droga con la q te vas a dar. sali y deja de cartelear boboooooooo asi quedan .....
1062012677625729025,Mon Nov 12 16:02:08 +0000 2018,@_dantenicolas Lo único que falto era que regalen LSD. Show increíble y suena de puta madre.
1061999810264358912,Mon Nov 12 15:11:00 +0000 2018,Soñe que probaba el LSD wtf 😰
1061996421078020096,Mon Nov 12 14:57:32 +0000 2018,Cuando me dicen de coger con lsd siempre pienso que se refieren a coger con la sonora dinamita de fondo
1061967124074299392,Mon Nov 12 13:01:07 +0000 2018,@PitbullcitoV @fatigastrader @IrantzuVarela Nos gusta el peyote y el lsd.
1061966446471888897,Mon Nov 12 12:58:25 +0000 2018,@MaxBambi7 Solo due Max???
1061910173344821253,Mon Nov 12 09:14:49 +0000 2018,Cuando me ponen en fb “por lo menos yo no tengo nombre de anime pinche otaku” me pongo muy triste y me seco las lágrimas con planas de LSD
1061890407200509955,Mon Nov 12 07:56:16 +0000 2018,"@ArquiDiosX @ojodemula Después de encontrar el LSD de su papá, mierda el día que tenga hijos voy a tener cuidado con esas cosas...o no 🤔🤔🤔🤔"
1061887818086211584,Mon Nov 12 07:45:59 +0000 2018,Resultados 11/11  DEF 15 FAV 14 Enmanuel 10 10 CTN 9 Luchadores 13 Casa DP 3 Ángeles 11  LSD  2.
1061870420742299648,Mon Nov 12 06:36:51 +0000 2018,"4h dormidas, examen a primera hora y no hay café.  Voy a ver si encuentro un poco de lsd por casualidad en la cocina, así para activar"
1061868079964131328,Mon Nov 12 06:27:33 +0000 2018,"@IainLuna Jajajajajaja lo primero que imaginé fue LSD, pero creo que hablaba de una tarea(? Jajajaja"
1061844841364144128,Mon Nov 12 04:55:12 +0000 2018,"@Daniela_LsD Gracias ❤️✨ Dime, ¿qué vas a querer para Navidad? 😏❤️ jajaja"
1061835288077578240,Mon Nov 12 04:17:15 +0000 2018,A mi el lsd me cambio el pensamiento y los sentimientos no me arrepiento de todas las pepas que cole capaz de un par si porque ya me queme
1061834263795060736,Mon Nov 12 04:13:11 +0000 2018,"@davrino Jaja :o te sorprende por eso mismo de que lo soy jijiji🤭 no es cierto, bueno no sé😂"
1061833505800404992,Mon Nov 12 04:10:10 +0000 2018,"JAJAJAJA como me hacen flashear estas canciones, no me quiero imaginar cuando esté del lsd o re loco jajajaja"
1061827987425935361,Mon Nov 12 03:48:14 +0000 2018,@DimeDiegoAv Ay estás bien guapo en todos lados&lt;3
1061827822765907968,Mon Nov 12 03:47:35 +0000 2018,"@davrino Jajajaja pues sí te ves más tranquilón, es que apenas te ando conociendo XD"
1061824111415058432,Mon Nov 12 03:32:50 +0000 2018,"@davrino Jajajaj no Deivid, espero que no:("
1061824092146405376,Mon Nov 12 03:32:45 +0000 2018,Necesito lsd y pink floyd a todo volumen.
1061817850699091969,Mon Nov 12 03:07:57 +0000 2018,"@lsd_andlice Bueno, ya ni pedo."
1061817695237296128,Mon Nov 12 03:07:20 +0000 2018,"@Mau_Alvz92 Jajajaja lo sé, pero ni modo. Así te empecé a seguir xD"
1061817307025027072,Mon Nov 12 03:05:48 +0000 2018,"@lsd_andlice SYD BURNT ESTÁ MUERTO, YO LO MATÉ"
1061817030771437568,Mon Nov 12 03:04:42 +0000 2018,"también quiero probar el LSD tu, quizás algún día."
1061816977080156161,Mon Nov 12 03:04:29 +0000 2018,"@Mau_Alvz92 No, yo sigo ubicándote por Syd Burnt."
1061815845767335937,Mon Nov 12 02:59:59 +0000 2018,@Rainier_W0lf 😳El sushi tenía  LSD?
1061811201892671489,Mon Nov 12 02:41:32 +0000 2018,@CorellaSolis Yo estaba tratando de dormirme antes en la mañana y panickee porque olvidé como respirar HAHAHAHHAHAA thankbyou lsd
1061810515939418112,Mon Nov 12 02:38:49 +0000 2018,"@YoParoEnLaDoce Y eso que no a probado con el lsd todavia ahi si, queda locasoooo"
1061795073824903168,Mon Nov 12 01:37:27 +0000 2018,@KT_LSD_ @meunomeehcaio igual tu aquele dia 😒
1061787963292598273,Mon Nov 12 01:09:12 +0000 2018,que ashton confiese que su padre tiene un gran problema con la LSD me partió el corazón en mil pedazos lit
1061781242704785409,Mon Nov 12 00:42:29 +0000 2018,"Sí amigos y no amigos, que no les asombre mi publicación, hay gente mustia, como yo."
1061777568607715328,Mon Nov 12 00:27:53 +0000 2018,EVELYN ES UNA DE LSD MEJORES PERSONAS QUE CONOCÍ POSTA
1061773470663610370,Mon Nov 12 00:11:36 +0000 2018,@defskjin su papa tiene problemas con la lsd
