id,created_at,text
1062052154729365504,Mon Nov 12 18:39:00 +0000 2018,"""Me preguntaron sobre las drogas, y les hable de tu sonrisa."""
1062051979969658881,Mon Nov 12 18:38:18 +0000 2018,...ya no me sirve el alcohol. Ya no me sirven las drogas blandas.
1062051846842400769,Mon Nov 12 18:37:46 +0000 2018,Criticando a la gente que se gasta su plata en cirugías pero viven comprando drogas. La incoherencia.
1062051806203789312,Mon Nov 12 18:37:37 +0000 2018,"eL CHICOS BONITOS me saco de las drogas , por Dios Renato"
1062051803355856896,Mon Nov 12 18:37:36 +0000 2018,Las drogas no nos afectan a todos de la misma forma. Si no entiendes la subjetividad de las drogas no deberías tomarlas
1062051668865495040,Mon Nov 12 18:37:04 +0000 2018,@Guille_66ok @belkis24036550 @madorni @raul471741 Dejá las drogas. O cambiá de proveedor.
1062051404225957888,Mon Nov 12 18:36:01 +0000 2018,@xdeadsea deja las drogas jimena ya no se te puede dejar sola!!!!
1062051363234885632,Mon Nov 12 18:35:51 +0000 2018,¿Es neta que los zapatos colgados en los cables son sinónimo de drogas? Viví engañada estos años 😱
1062051284122025985,Mon Nov 12 18:35:32 +0000 2018,Decirle a tu amiga que deje esa relación tóxica es como decirle que deje las drogas.
1062051047282216960,Mon Nov 12 18:34:36 +0000 2018,Entre el tatuaje q tanto quiero y las drogas me quedé sin tatuaje 😒
1062050989409271809,Mon Nov 12 18:34:22 +0000 2018,"""las batallas por mover Éxtasis"" suena a que vendíamos drogas, pero no, así se llamaba una de nuestras obras teatrales. 🎭❤"
1062050888670359552,Mon Nov 12 18:33:58 +0000 2018,@AndreaJMedrano Imagínate que se aparezca pinché Juan Gabriel ni en drogas lo abrazas
1062050806931820548,Mon Nov 12 18:33:38 +0000 2018,En mi humilde opinión the zoo no valió las 100 barras q le metí pero si el cristal de mdma q me sampé. Punto pa las drogas
1062050720948596736,Mon Nov 12 18:33:18 +0000 2018,@leguleyo64 Pero con la máscara las #PSMLP te darán pilsen ron vino drogas te invitaran a comer llevarán el postre listo y pagarán el telo
1062050307155394561,Mon Nov 12 18:31:39 +0000 2018,"@FrayJosepho @DanieleBranxi Simple: el comunismo es cáncer. No sé cómo no lo han prohibido, como se prohíben las drogas, los delitos, etc."
1062050084517494787,Mon Nov 12 18:30:46 +0000 2018,"@unetvhn Esa mierda para que ?,ah es para cazar a quien se roba las drogas de juan bobo"
1062049376460255232,Mon Nov 12 18:27:57 +0000 2018,"Tampoco he recurrido a drogas más fuertes como los sparkies. Pero sé que caeré en los sparkies, es cuestión de tiempo."
1062049341031022593,Mon Nov 12 18:27:49 +0000 2018,"Alguien dígale a la de Ig que las drogas son malas, pofavo."
1062049339554648065,Mon Nov 12 18:27:49 +0000 2018,"Ya no me sirve el alcohol, ya no me sirven las drogas blandas"
1062049083668467713,Mon Nov 12 18:26:48 +0000 2018,@thebestrichi @ghoficial JAJAJAJAJAJAJJAJAAJJAJAJA las drogas señor déjelas por favor.
1062048851090116614,Mon Nov 12 18:25:52 +0000 2018,"Que clase de amiga no va a tu fiesta sólo pq te drogas, explícame esto????"
1062048095284924416,Mon Nov 12 18:22:52 +0000 2018,@diego16L A vos te dejaron traumado las drogas si
1062048033616072704,Mon Nov 12 18:22:37 +0000 2018,"Deberian normalizar las drogas produtivas, las que te ponen inteligente pa los parciales😭"
1062047945938423808,Mon Nov 12 18:22:16 +0000 2018,@Vaaiio Yo voto por drogas
1062047942318669831,Mon Nov 12 18:22:16 +0000 2018,@AlvaroFBZ Las drogas de  EA
1062047737464700928,Mon Nov 12 18:21:27 +0000 2018,Te llore consumiendo drogas.
1062047499341434880,Mon Nov 12 18:20:30 +0000 2018,"@Valeen_Heldens @LuucioHeldens @agustt_b Te faltó decir que vos andabas en las drogas, no sos buen vendedor loco"
1062047390822088704,Mon Nov 12 18:20:04 +0000 2018,¿Por qué hablan de drogas? Ya les había dicho que son malas.
1062047013645271041,Mon Nov 12 18:18:34 +0000 2018,Acabo de enterar que la canción Narkotik Kal habla sobre que las drogas son mierda.
1062046429181566976,Mon Nov 12 18:16:15 +0000 2018,"[y eso, las drogas son malas. Ni caso a Dioniso. Dioniso es malo.  Vosotros bebed zumitos y tomad medicación con prospecto (?)]"
1062046323401199621,Mon Nov 12 18:15:50 +0000 2018,"Me gustan las chicas, me gustan las drogas"
1062046301871894531,Mon Nov 12 18:15:44 +0000 2018,"- Abuelo, ¿viste mis drogas en la mesa? - No, pero ten cuidado que vi unos dragones en la cocina."
1062045792448536576,Mon Nov 12 18:13:43 +0000 2018,Habiendo drogas tan lindas y ricas ustedes toman merca y keta pero dejate d joder
1062045736576012288,Mon Nov 12 18:13:30 +0000 2018,@nefasti @GlodeJo07 Esta pendeja alucina sola! Ya ven como si las drogas hacen daño!
1062045723238260738,Mon Nov 12 18:13:26 +0000 2018,¿Por qué hablan de drogas? –guarda el frasco de su medicamento más al fondo del bolsillo.–
1062045672969515014,Mon Nov 12 18:13:14 +0000 2018,Ósea que para hacer memes en argentina hay que tener en cuenta 3 cosas: Coger Alcohol/drogas  Y estoy sensible/fragil
1062045672969515014,Mon Nov 12 18:13:14 +0000 2018,Ósea que para hacer memes en argentina hay que tener en cuenta 3 cosas: Coger Alcohol/drogas  Y estoy sensible/fragil
1062045493235195904,Mon Nov 12 18:12:32 +0000 2018,@Tita_Batres @jccalleja @ARENAOFICIAL Ya deja las drogas!
1062045452995043328,Mon Nov 12 18:12:22 +0000 2018,@ALEX15vs 😂😂😂😂😂😂😂😂😂😂  No quieren dejar de consumir drogas estos madridistas...  😂😂😂😂😂😂😂😭😭😭😭😂😂😂😂😂😂😂😂😂😂😂😭😭😂😂😂😂😂
1062045334636019718,Mon Nov 12 18:11:54 +0000 2018,"@giannmosca_ @Kabrona jajajaj dejala en su mundo de clandestinidad, drogas, secuestros express y TATUAJES TUMBEROS"
1062045220408303616,Mon Nov 12 18:11:27 +0000 2018,"Sexo, Cerveza, Drogas y Pumas."
1062044979676241920,Mon Nov 12 18:10:29 +0000 2018,@noticiasrevista @Vanity_Sexx @Siwisi Claro ejemplo del daño que hacen las drogas
1062044884188741633,Mon Nov 12 18:10:06 +0000 2018,@arthurismo99 @NostradamusFCB Coto es el más grande de tuiter sino fuera x las drogas jajajajaja
1062044798855667718,Mon Nov 12 18:09:46 +0000 2018,"@opinoterapia @fernandeznorona Entre drogas, dildos, y dinero mal habido... Esa lacra cree que todo lo puede."
1062044557989367808,Mon Nov 12 18:08:49 +0000 2018,@NoeliaEchudi Yo soy re flexible entro en cualquier lado y te juro que no voy a llevar drogas
1062044528553680897,Mon Nov 12 18:08:42 +0000 2018,"Drogas: el vino, los porros, el culo de Ariadna.   Y todo, si lo tocas demasiado, acabas con una buena hostia.  Pero vale la pena."
1062044481208438784,Mon Nov 12 18:08:30 +0000 2018,"@marianoobarrio Esta mina está completamente descerebrada,  las drogas  le consumieron  las pocas neuronas que debe tener"
1062044311599149058,Mon Nov 12 18:07:50 +0000 2018,Esa falta de drogas mamita si que se te puede notar
1062044158079234049,Mon Nov 12 18:07:13 +0000 2018,Acabo de crear un grupo y ya hablan sobre drogas ilegales y mandan nudes ☹️
1062043871675379712,Mon Nov 12 18:06:05 +0000 2018,@ORBANITANIA Cuando el anime y las drogas estaban lejos de mi
1062043765874024449,Mon Nov 12 18:05:40 +0000 2018,"Las drogas son malas,  sí,  pero como todo lo divertido en este mundo."
1062043514366820352,Mon Nov 12 18:04:40 +0000 2018,@crfjuliaoo @Thiago_je10 Pique Guerrero antes das drogas
1062043440693809153,Mon Nov 12 18:04:22 +0000 2018,@laishawilkins Ya volviste al alcohol y a las drogas...?
1062043357873164289,Mon Nov 12 18:04:02 +0000 2018,"Se llaman medicamentos, Clarisse, y si se toman de forma adecuada no funcionan como drogas."
1062043077760729088,Mon Nov 12 18:02:56 +0000 2018,Pero si a la mayoría nos recetan drogas por nuestros problemas. Empezando con la hiperactividad.
1062043030985867264,Mon Nov 12 18:02:45 +0000 2018,Facebook deja las drogas!! 🤬
1062042987134418944,Mon Nov 12 18:02:34 +0000 2018,Gays: paren con esa siutiqueria de poner chems en los aplicativos... a quien quieren engañar ? se llaman drogas ¡ punto final !
1062042920205856769,Mon Nov 12 18:02:18 +0000 2018,Las drogas son malas seas un niño o no.
1062042497600421888,Mon Nov 12 18:00:37 +0000 2018,"""Que jugador hubiese sido si no hubiese tomado drogas"" te quiero mucho Diego!"
1062042030178795520,Mon Nov 12 17:58:46 +0000 2018,@CandiaJulian Jajaja same ademas nadie ha creado normas de como sentirse al tomar drogas. Callate toma frizze compulsiva
1062041760430518272,Mon Nov 12 17:57:42 +0000 2018,"El teaser de #ToyStory4 está en drogas, y lo amo, hasta le pusieron al final un bajonazo. Gloria."
1062041700653260801,Mon Nov 12 17:57:27 +0000 2018,Con drogas la noche es eterna y no sale el soooool
1062041546676232193,Mon Nov 12 17:56:51 +0000 2018,"Twitter es algo así como mera olla, la de putas, la de drogas y alcohol barato jajjajs"
1062041530226098178,Mon Nov 12 17:56:47 +0000 2018,@taluein n uso drogas grr
1062041175224451074,Mon Nov 12 17:55:22 +0000 2018,@jadr195 @PelucheCR yo pongo las drogas y la poca moral
1062041151438512138,Mon Nov 12 17:55:16 +0000 2018,-Cómo meterse en una conversación cuando están hablando de drogas y no entiendes nada: parte XIV.-
1062041142982787075,Mon Nov 12 17:55:14 +0000 2018,"@JoseRettes @jseluis96 Lo que hacen las drogas, pobre man"
1062040943111688192,Mon Nov 12 17:54:27 +0000 2018,"Yo no me quería tomar el ibuprofeno, pero sin drogas y con este dolor de cabeza no puedo seguir leyendo y haciendo tarea. 😕"
1062040820067524608,Mon Nov 12 17:53:57 +0000 2018,Necesito descargar el vídeo de marito baracus del nene q dice q le gustan las drogas y baila re durango
1062040783551954944,Mon Nov 12 17:53:49 +0000 2018,@falconeux_ deja las drogas es el nombre de una autovía de madrid xDD
1062040756221816835,Mon Nov 12 17:53:42 +0000 2018,Ni todas esas drogas causan lo que me causas...
1062040679898079232,Mon Nov 12 17:53:24 +0000 2018,No le digáis a Quirón que guardo drogas bajo el colchón y os daré unas pocas
1062040372673724417,Mon Nov 12 17:52:11 +0000 2018,@pizzadetamal Pero no estoy hablando de drogas sólo que la pornografía es igual de adictiva y estimulante
1062040353509965825,Mon Nov 12 17:52:06 +0000 2018,"-El médico me ha quitado el whisky, el tabaco y las drogas. -Bueno, pero vienes del médico o de la aduana??"
1062040332701904896,Mon Nov 12 17:52:01 +0000 2018,Sólo existen dos tipos de personas que siempre tienen alcohol y drogas: las depresivas y las muy fiesteras.
1062040041600532481,Mon Nov 12 17:50:52 +0000 2018,@Laurindx_s Las drogas
1062039483674189825,Mon Nov 12 17:48:39 +0000 2018,mi galería se resume en momazos drogas y Helena
1062039228366970880,Mon Nov 12 17:47:38 +0000 2018,"@RuidoEnLaRed Calderón no tiene problema con las drogas, lo tiene con el alcohol y el poder"
1062039163682373634,Mon Nov 12 17:47:23 +0000 2018,@ABCDigital Se puede evitar eso legalizando las drogas 😁
1062038808097710080,Mon Nov 12 17:45:58 +0000 2018,Dile no a las drogas y si a mis besos bb.
1062038440655679488,Mon Nov 12 17:44:30 +0000 2018,@olmostree Drogas jajajajajaja
1062038159171694592,Mon Nov 12 17:43:23 +0000 2018,Vivendo a base de drogas
1062037539391971328,Mon Nov 12 17:40:55 +0000 2018,@LaMesa995 Qué porcentaje de actores de Hollywood usan drogas?
1062036975270719489,Mon Nov 12 17:38:41 +0000 2018,@flaviomf1897 JAJAJAJAJA deja las drogas oe infeliz
1062036502396526593,Mon Nov 12 17:36:48 +0000 2018,"@elmonodelsauce MARAVILLOSO JODER. ¿No te da la sensación de que pikachu, a parte de detective, pasa drogas? Es que la voz me perturba."
1062036203099308032,Mon Nov 12 17:35:37 +0000 2018,@mis2centavos Ahora propone hacer controles de drogas y alcohol a los conductores en los peajes 🤦🏼‍♀️
1062036158773952512,Mon Nov 12 17:35:26 +0000 2018,"@AgustinaZgz @ValeKrasniki Deja las drogas, fachilla."
1062035632506236928,Mon Nov 12 17:33:21 +0000 2018,@camilanopaz drogas duras estacionarias
1062035282915147776,Mon Nov 12 17:31:57 +0000 2018,@WarnerBrosSpain Creo que tengo que dejar las drogas.
1062035246437281793,Mon Nov 12 17:31:49 +0000 2018,@soygabriela77 @infobae Es joda? Infobae kirchnerista? Novaresio kirchnerista? Con que mierda te drogás?
1062035143647485957,Mon Nov 12 17:31:24 +0000 2018,Morzan: Boluda : Eras re linda : Al pedo te metiste en el tema del paco : Y todas las drogas en general  amigaso te digo
1062034922473512960,Mon Nov 12 17:30:31 +0000 2018,"@Dio_Belmont @ADELASINE Te dije, pendejo, jajajaja malditas drogas."
1062034818030952450,Mon Nov 12 17:30:06 +0000 2018,Debes cuidarte del amor y drogas...
1062034802411495425,Mon Nov 12 17:30:03 +0000 2018,"No te creas el verso barato del buen amor, con drogas la noche es eterna y no sale el sol"
1062034363225915392,Mon Nov 12 17:28:18 +0000 2018,"¿Quieres un consejo? Estudia, trabaja, cuidate de las drogas y dale un beso a tu madre cada vez que puedas."
1062034329692446721,Mon Nov 12 17:28:10 +0000 2018,ahora resulta que en el termo llevamos drogas al liceo tas loco algo mas para decir de nuestra clase?
1062034033486499840,Mon Nov 12 17:26:59 +0000 2018,"@juanmalpr Totalmente de acuerdo. Qué será lo próximo?? Querer normalizar el uso de las drogas? No sé, la marihuana por ejemplo?"
1062033982580236288,Mon Nov 12 17:26:47 +0000 2018,soñé que una amiga tenía de mascota un pez adentro de una chopera. Nunca drogas de calidad
